randid,start_date,duration,event_observed,NOAAClimRegion,TempZone,HumidZone,bin_PlantSize_kW,plant_age_months,active_snow_tickets,snow_bin_ticket_minutes,snow_affected_assets,snow_production_level,snow_value_mm,total_daily_snow_mm,low_irradiation,cumulative_snow_mm,hurr_bin_ticket_minutes,hurr_affected_assets,hurr_production_level,HurricanePrep,HurricanePostInspection,hurricane,nearest_hurricane,wind_speed_mean,rain_value_mm,nearest_rain,storm_active_tickets,storm_bin_ticket_minutes,storm_affected_assets,storm_production_level,lightning,storm,duration_minutes_storm,nearest_storm,flood,duration_minutes_flood,nearest_flood,rain,weather_onset
C2S104,2019-03-13,2,1,West,T5,H4,small,62.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,3.534875,0.441689293375027,0,No,,,Unknown,0,0.0,0,89,0.0,0,97,1.0,1
C2S106,2018-10-04,52,1,West,T5,H4,large,35.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.52520833333333,0.653041459842521,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2018-10-05,51,1,West,T5,H4,large,35.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.34133333333333,0.0974496277171491,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2018-11-22,3,1,West,T5,H4,large,36.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.36866666666667,4.97309905035431,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2018-11-23,2,1,West,T5,H4,large,36.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.40158333333333,0.484204216651716,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2018-11-24,1,1,West,T5,H4,large,36.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.934354166666667,1.2256994465705,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2018-11-29,2,1,West,T5,H4,large,36.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.8083125,4.09967137160724,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2018-11-30,1,1,West,T5,H4,large,37.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.39714583333333,9.81140510007926,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2018-12-06,9,1,West,T5,H4,large,37.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.05033333333333,4.26323629162683,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2018-12-07,8,1,West,T5,H4,large,37.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.22214583333333,8.94714898781597,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2018-12-25,3,1,West,T5,H4,large,37.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.6390625,4.7252406732396,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2018-12-26,2,1,West,T5,H4,large,37.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.12060416666667,1.98209174651372,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-01-12,6,1,West,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,3.92785416666667,0.435283065796471,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-01-13,5,1,West,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,3.01110416666667,1.4445902903213,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-01-15,3,1,West,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,3.98166666666667,1.81375655440136,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-01-16,2,1,West,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.61433333333333,0.417236799119142,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-01-17,1,1,West,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.97285416666667,15.51361972095,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-01-21,4,1,West,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.76604166666667,1.30995914492934,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-01-22,3,1,West,T5,H4,large,38.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.0898125,0.769611914722803,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-01-31,3,1,West,T5,H4,large,39.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.6409375,0.255641209935184,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-02-01,2,1,West,T5,H4,large,39.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.46320833333333,8.787681451265,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-02-02,1,1,West,T5,H4,large,39.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,3.87772916666667,3.15299050367586,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-02-21,3,1,West,T5,H4,large,39.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.3169375,4.28143066386968,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-02-22,2,1,West,T5,H4,large,39.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.857125,5.60744152631088,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-02-28,5,1,West,T5,H4,large,40.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.986979166666667,4.6492614829016,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-03-02,3,1,West,T5,H4,large,40.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.49820833333333,13.0357000008511,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-03-03,2,1,West,T5,H4,large,40.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.58470833333333,2.12776217495116,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-03-21,1,1,West,T5,H4,large,40.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.1765,3.2424531316953,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-03-24,6,1,West,T5,H4,large,40.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.4875,0.69605199742997,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-03-28,2,1,West,T5,H4,large,40.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,2.09197916666667,0.419753912838414,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S106,2019-03-29,1,1,West,T5,H4,large,40.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.12002083333333,0.285418647908996,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C2S107,2018-10-13,3,1,West,T6,H4,small,50.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,2.49545833333333,0.0004993046144683,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1094,1.0,1
C2S107,2018-11-29,1,1,West,T6,H4,small,52.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,4.87810416666667,7.24600973006971,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1141,1.0,1
C2S107,2018-12-05,2,1,West,T6,H4,small,52.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.033375,0.462160478496263,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1147,1.0,1
C2S107,2018-12-06,1,1,West,T6,H4,small,52.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.41216666666667,10.2085997902998,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1148,1.0,1
C2S107,2019-01-12,6,1,West,T6,H4,small,53.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.11929166666667,2.22604629116162,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1185,1.0,1
C2S107,2019-01-13,5,1,West,T6,H4,small,53.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,2.30714583333333,2.96518295756736,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1186,1.0,1
C2S107,2019-01-15,3,1,West,T6,H4,small,53.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.42125,17.0579305515423,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1188,1.0,1
C2S107,2019-01-16,2,1,West,T6,H4,small,53.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.135875,4.59879767306802,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1189,1.0,1
C2S107,2019-01-17,1,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,3.58979166666667,6.96099829935466,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1190,1.0,1
C2S107,2019-02-01,4,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.25410416666667,12.3922175196695,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1205,1.0,1
C2S107,2019-02-02,3,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,3.68429166666667,6.64368580577591,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1206,1.0,1
C2S107,2019-02-03,2,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,4.7721875,27.8813613426559,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1207,1.0,1
C2S107,2019-02-04,1,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,5.40602083333333,0.932018673298884,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1208,1.0,1
C2S107,2019-02-11,6,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,3.54789583333333,6.95324624345677,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1215,1.0,1
C2S107,2019-02-14,3,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,4.13302083333333,3.78689773686084,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1218,1.0,1
C2S107,2019-02-15,2,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,4.7869375,10.2104053269552,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1219,1.0,1
C2S107,2019-02-16,1,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,6.88914583333333,4.20846783642271,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1220,1.0,1
C2S107,2019-02-18,3,1,West,T6,H4,small,55.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,5.68225,3.11200462806954,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1222,1.0,1
C2S107,2019-02-19,2,1,West,T6,H4,small,55.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,3.61527083333333,0.363418031870515,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1223,1.0,1
C2S107,2019-02-28,4,1,West,T6,H4,small,55.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,5.16577083333333,2.80138242873745,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1232,1.0,1
C2S107,2019-03-02,2,1,West,T6,H4,small,55.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,4.2406875,16.0924894274483,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1234,1.0,1
C2S107,2019-03-06,5,1,West,T6,H4,small,55.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.77785416666667,28.8443858468994,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1238,1.0,1
C2S107,2019-03-07,4,1,West,T6,H4,small,55.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,4.2635625,9.09579749690629,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1239,1.0,1
C2S107,2019-03-08,3,1,West,T6,H4,small,55.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,6.4043125,0.428796834118757,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1240,1.0,1
C2S107,2019-03-20,2,1,West,T6,H4,small,56.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,3.98102083333333,1.37525605429057,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1252,1.0,1
C2S107,2019-03-21,1,1,West,T6,H4,small,56.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,5.0345,3.3078679173744,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1253,1.0,1
C2S107,2019-03-24,5,1,West,T6,H4,small,56.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,4.25808333333333,0.0117863755406484,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1256,1.0,1
C2S108,2018-10-13,1,1,West,T6,H4,small,50.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,2.49527083333333,3.08102295363298e-05,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1094,1.0,1
C2S108,2018-11-29,1,1,West,T6,H4,small,52.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,4.87797916666667,7.37985267888286,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1141,1.0,1
C2S108,2018-12-05,2,1,West,T6,H4,small,52.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.03335416666667,0.45528829760493,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1147,1.0,1
C2S108,2018-12-06,1,1,West,T6,H4,small,52.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.41220833333333,10.1983125396865,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1148,1.0,1
C2S108,2019-01-12,6,1,West,T6,H4,small,53.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.11929166666667,2.2429318833216,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1185,1.0,1
C2S108,2019-01-13,5,1,West,T6,H4,small,53.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,2.30714583333333,3.01998404653132,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1186,1.0,1
C2S108,2019-01-15,3,1,West,T6,H4,small,53.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.42125,17.1694883489432,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1188,1.0,1
C2S108,2019-01-16,2,1,West,T6,H4,small,53.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.1359375,4.62957014356047,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1189,1.0,1
C2S108,2019-01-17,1,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,3.59002083333333,6.90072156978533,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1190,1.0,1
C2S108,2019-02-01,4,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.25410416666667,12.4473957454254,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1205,1.0,1
C2S108,2019-02-02,3,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,3.68429166666667,6.64623805256698,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1206,1.0,1
C2S108,2019-02-03,2,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,4.77320833333333,27.8793331264766,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1207,1.0,1
C2S108,2019-02-04,1,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,5.40595833333333,0.930425921467693,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1208,1.0,1
C2S108,2019-02-11,6,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,3.54777083333333,6.92308070856699,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1215,1.0,1
C2S108,2019-02-14,3,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,4.13302083333333,3.80954686667744,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1218,1.0,1
C2S108,2019-02-15,2,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,4.7874375,10.2089333202645,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1219,1.0,1
C2S108,2019-02-16,1,1,West,T6,H4,small,54.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,6.88914583333333,4.1365421366017,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1220,1.0,1
C2S108,2019-02-18,3,1,West,T6,H4,small,55.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,5.68225,3.09756183924794,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1222,1.0,1
C2S108,2019-02-19,2,1,West,T6,H4,small,55.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,3.61514583333333,0.359141815671783,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1223,1.0,1
C2S108,2019-02-28,4,1,West,T6,H4,small,55.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,5.16577083333333,2.79964182918801,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1232,1.0,1
C2S108,2019-03-02,2,1,West,T6,H4,small,55.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,4.24110416666667,16.1079805198979,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1234,1.0,1
C2S108,2019-03-06,5,1,West,T6,H4,small,55.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.7779375,28.8547491778461,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1238,1.0,1
C2S108,2019-03-07,4,1,West,T6,H4,small,55.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,4.26354166666667,9.10599551411265,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1239,1.0,1
C2S108,2019-03-08,3,1,West,T6,H4,small,55.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,6.40429166666667,0.423761459785954,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1240,1.0,1
C2S108,2019-03-20,2,1,West,T6,H4,small,56.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,3.98108333333333,1.37802406196951,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1252,1.0,1
C2S108,2019-03-21,1,1,West,T6,H4,small,56.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,5.03460416666667,3.28869138512539,0,No,,,Unknown,0,0.0,0,2420,0.0,0,1253,1.0,1
C2S109,2018-08-08,45,1,Southwest,T6,H4,large,31.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,4.415125,1.45923692187678,0,No,,,Unknown,0,0.0,0,30,0.0,0,2255,1.0,1
C2S109,2018-08-09,44,1,Southwest,T6,H4,large,31.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,4.30889583333333,2.26961979920826,0,No,,,Unknown,0,0.0,0,31,0.0,0,2255,1.0,1
C2S109,2018-08-10,43,1,Southwest,T6,H4,large,31.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,5.07208333333333,17.6051204696705,0,No,,,Unknown,0,0.0,0,32,0.0,0,2255,1.0,1
C2S109,2018-08-13,40,1,Southwest,T6,H4,large,31.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,4.62627083333333,1.86265872542588,0,No,,,Unknown,0,0.0,0,35,0.0,0,2255,1.0,1
C2S109,2018-08-15,38,1,Southwest,T6,H4,large,31.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,4.85841666666667,9.91087249128698,0,No,,,Unknown,0,0.0,0,37,0.0,0,2255,1.0,1
C2S109,2018-08-22,31,1,Southwest,T6,H4,large,31.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,3.03604166666667,1.5170415710145,0,No,,,Unknown,0,0.0,0,44,0.0,0,2255,1.0,1
C2S109,2018-08-23,30,1,Southwest,T6,H4,large,31.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,3.53502083333333,0.835381443951675,0,No,,,Unknown,0,0.0,0,45,0.0,0,2255,1.0,1
C2S109,2018-08-24,29,1,Southwest,T6,H4,large,31.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,4.49260416666667,0.0708925552550459,0,No,,,Unknown,0,0.0,0,46,0.0,0,2255,1.0,1
C2S109,2018-08-25,28,1,Southwest,T6,H4,large,31.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,5.61504166666667,0.220215875233397,0,No,,,Unknown,0,0.0,0,47,0.0,0,2255,1.0,1
C2S109,2018-09-02,20,1,Southwest,T6,H4,large,32.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,6.745,0.0982480208323125,0,No,,,Unknown,0,0.0,0,55,0.0,0,2255,1.0,1
C2S109,2018-09-03,19,1,Southwest,T6,H4,large,32.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,5.24479166666667,0.505246552657493,0,No,,,Unknown,0,0.0,0,56,0.0,0,2255,1.0,1
C2S109,2018-09-20,2,1,Southwest,T6,H4,large,32.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,2.63297916666667,14.2973020242263,0,No,,,Unknown,0,0.0,0,73,0.0,0,2255,1.0,1
C2S109,2018-10-01,3,1,Southwest,T6,H4,large,33.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,4.20429166666667,5.22722548728951,0,No,,,Unknown,0,0.0,0,84,0.0,0,2255,1.0,1
C2S109,2018-10-02,2,1,Southwest,T6,H4,large,33.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,3.3361875,3.83189427762938,0,No,,,Unknown,0,0.0,0,85,0.0,0,2255,1.0,1
C2S109,2018-10-03,1,1,Southwest,T6,H4,large,33.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,3.2806875,8.90812530253265,0,No,,,Unknown,0,0.0,0,86,0.0,0,2255,1.0,1
C2S109,2018-10-06,2,1,Southwest,T6,H4,large,33.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,3.64154166666667,3.12987740810367,0,No,,,Unknown,0,0.0,0,89,0.0,0,2255,1.0,1
C2S109,2018-10-07,1,1,Southwest,T6,H4,large,33.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,4.12060416666667,1.59468027525949,0,No,,,Unknown,0,0.0,0,90,0.0,0,2255,1.0,1
C2S109,2018-11-30,1,1,Southwest,T6,H4,large,35.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,4.08227083333333,6.17863133224695,0,No,,,Unknown,0,0.0,0,144,0.0,0,2255,1.0,1
C2S109,2019-02-15,3,1,Southwest,T6,H4,large,37.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,3.59421739130435,9.96301593795856,0,No,,,Unknown,0,0.0,0,221,0.0,0,2255,1.0,1
C2S109,2019-02-19,3,1,Southwest,T6,H4,large,37.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,2.74010869565217,0.920304081503924,0,No,,,Unknown,0,0.0,0,225,0.0,0,2255,1.0,1
C2S109,2019-03-12,2,1,Southwest,T6,H4,large,38.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,4.2665652173913,10.8033173677407,0,No,,,Unknown,0,0.0,0,246,0.0,0,2255,1.0,1
C2S109,2019-03-13,1,1,Southwest,T6,H4,large,38.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,8.52036956521739,3.21394863785279,0,No,,,Unknown,0,0.0,0,247,0.0,0,2255,1.0,1
C2S11,2018-08-01,67,1,Southeast,T6,H4,medium,55.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,318,1.5852846,25.7473289687925,0,No,,,Unknown,0,0.0,0,439,0.0,0,1443,1.0,1
C2S11,2018-08-02,66,1,Southeast,T6,H4,medium,55.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,319,1.38328975,43.879426707893,0,No,,,Unknown,0,0.0,0,440,0.0,0,1444,1.0,1
C2S11,2018-08-03,65,1,Southeast,T6,H4,medium,55.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,320,1.5138753,41.7531691765027,0,No,,,Unknown,0,0.0,0,441,0.0,0,1445,1.0,1
C2S11,2018-08-04,64,1,Southeast,T6,H4,medium,55.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,321,1.371831175,1.57366740434992,0,No,,,Unknown,0,0.0,0,442,0.0,0,1446,1.0,1
C2S11,2018-08-07,61,1,Southeast,T6,H4,medium,55.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,324,0.919464783333333,21.1614070701451,0,No,,,Unknown,0,0.0,0,445,0.0,0,1449,1.0,1
